inventory_date,product_id,product_name,product_category,outlet_id,outlet_name,region_name,city,opening_stock,closing_stock,available_stock,stockout_flag,days_of_supply
2024-02-21,P001,Tempra,Fever & Pain,O014,Makassar Health Mart,Sulawesi,Makassar,164,149,149,0,12.5
2024-02-21,P002,Bodrex Flu & Batuk,Cough & Cold,O014,Makassar Health Mart,Sulawesi,Makassar,118,79,79,0,5.5
2024-02-21,P003,Hemaviton C1000,Vitamin,O014,Makassar Health Mart,Sulawesi,Makassar,99,67,67,0,4.9
2024-02-21,P004,Vidoran Smart,Multivitamin,O014,Makassar Health Mart,Sulawesi,Makassar,130,89,89,0,8.2
2024-02-21,P005,Marina Skin Care,Skin Care,O014,Makassar Health Mart,Sulawesi,Makassar,136,124,124,0,11.9
2024-02-22,P001,Tempra,Fever & Pain,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,178,134,134,0,11.8
2024-02-22,P002,Bodrex Flu & Batuk,Cough & Cold,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,74,37,37,0,3.8
2024-02-22,P003,Hemaviton C1000,Vitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,102,66,66,0,5.9
2024-02-22,P004,Vidoran Smart,Multivitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,163,140,140,0,15.8
2024-02-22,P005,Marina Skin Care,Skin Care,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,174,152,152,0,10.8
2024-02-22,P001,Tempra,Fever & Pain,O002,Bandung Health Mart,Jawa Barat,Bandung,101,84,84,0,6.5
2024-02-22,P002,Bodrex Flu & Batuk,Cough & Cold,O002,Bandung Health Mart,Jawa Barat,Bandung,154,135,135,0,9.9
2024-02-22,P003,Hemaviton C1000,Vitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,140,129,129,0,12.8
2024-02-22,P004,Vidoran Smart,Multivitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,133,93,93,0,7.2
2024-02-22,P005,Marina Skin Care,Skin Care,O002,Bandung Health Mart,Jawa Barat,Bandung,95,55,55,0,3.9
2024-02-22,P001,Tempra,Fever & Pain,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,163,127,127,0,10.5
2024-02-22,P002,Bodrex Flu & Batuk,Cough & Cold,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,156,131,131,0,9.1
2024-02-22,P003,Hemaviton C1000,Vitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,144,114,114,0,9.7
2024-02-22,P004,Vidoran Smart,Multivitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,119,78,78,0,5.9
2024-02-22,P005,Marina Skin Care,Skin Care,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,95,85,85,0,7.5
2024-02-22,P001,Tempra,Fever & Pain,O004,Bekasi Health Mart,Jawa Barat,Bekasi,122,93,93,0,9.4
2024-02-22,P002,Bodrex Flu & Batuk,Cough & Cold,O004,Bekasi Health Mart,Jawa Barat,Bekasi,126,85,85,0,10.2
2024-02-22,P003,Hemaviton C1000,Vitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,149,111,111,0,8.3
2024-02-22,P004,Vidoran Smart,Multivitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,120,86,86,0,6.4
2024-02-22,P005,Marina Skin Care,Skin Care,O004,Bekasi Health Mart,Jawa Barat,Bekasi,139,102,102,0,8.2
2024-02-22,P001,Tempra,Fever & Pain,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,89,75,75,0,9.0
2024-02-22,P002,Bodrex Flu & Batuk,Cough & Cold,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,65,48,48,0,4.7
2024-02-22,P003,Hemaviton C1000,Vitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,91,60,60,0,4.8
2024-02-22,P004,Vidoran Smart,Multivitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,124,93,93,0,6.4
2024-02-22,P005,Marina Skin Care,Skin Care,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,160,120,120,0,14.8
2024-02-22,P001,Tempra,Fever & Pain,O006,Surabaya Health Mart,Jawa Timur,Surabaya,145,105,105,0,7.4
2024-02-22,P002,Bodrex Flu & Batuk,Cough & Cold,O006,Surabaya Health Mart,Jawa Timur,Surabaya,119,102,102,0,7.8
2024-02-22,P003,Hemaviton C1000,Vitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,102,75,75,0,5.5
2024-02-22,P004,Vidoran Smart,Multivitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,122,103,103,0,9.8
2024-02-22,P005,Marina Skin Care,Skin Care,O006,Surabaya Health Mart,Jawa Timur,Surabaya,109,86,86,0,10.2
2024-02-22,P001,Tempra,Fever & Pain,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,128,117,117,0,11.0
2024-02-22,P002,Bodrex Flu & Batuk,Cough & Cold,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,155,120,120,0,11.7
2024-02-22,P003,Hemaviton C1000,Vitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,133,95,95,0,6.9
2024-02-22,P004,Vidoran Smart,Multivitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,136,99,99,0,10.5
2024-02-22,P005,Marina Skin Care,Skin Care,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,105,84,84,0,5.8
2024-02-22,P001,Tempra,Fever & Pain,O008,Semarang Health Mart,Jawa Tengah,Semarang,103,91,91,0,7.3
2024-02-22,P002,Bodrex Flu & Batuk,Cough & Cold,O008,Semarang Health Mart,Jawa Tengah,Semarang,159,114,114,0,7.8
2024-02-22,P003,Hemaviton C1000,Vitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,110,83,83,0,5.9
2024-02-22,P004,Vidoran Smart,Multivitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,121,88,88,0,6.7
2024-02-22,P005,Marina Skin Care,Skin Care,O008,Semarang Health Mart,Jawa Tengah,Semarang,144,102,102,0,7.4
2024-02-22,P001,Tempra,Fever & Pain,O009,Medan Prime Pharmacy,Sumatera,Medan,134,124,124,0,13.0
2024-02-22,P002,Bodrex Flu & Batuk,Cough & Cold,O009,Medan Prime Pharmacy,Sumatera,Medan,126,98,98,0,10.2
2024-02-22,P003,Hemaviton C1000,Vitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,109,74,74,0,8.6
2024-02-22,P004,Vidoran Smart,Multivitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,95,71,71,0,6.8
2024-02-22,P005,Marina Skin Care,Skin Care,O009,Medan Prime Pharmacy,Sumatera,Medan,128,109,109,0,8.2
2024-02-22,P001,Tempra,Fever & Pain,O010,Medan Health Mart,Sumatera,Medan,165,120,120,0,8.3
2024-02-22,P002,Bodrex Flu & Batuk,Cough & Cold,O010,Medan Health Mart,Sumatera,Medan,118,97,97,0,8.6
2024-02-22,P003,Hemaviton C1000,Vitamin,O010,Medan Health Mart,Sumatera,Medan,137,123,123,0,9.4
2024-02-22,P004,Vidoran Smart,Multivitamin,O010,Medan Health Mart,Sumatera,Medan,110,80,80,0,7.8
2024-02-22,P005,Marina Skin Care,Skin Care,O010,Medan Health Mart,Sumatera,Medan,110,97,97,0,7.3
2024-02-22,P001,Tempra,Fever & Pain,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,135,93,93,0,7.0
2024-02-22,P002,Bodrex Flu & Batuk,Cough & Cold,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,164,127,127,0,9.0
2024-02-22,P003,Hemaviton C1000,Vitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,73,60,60,0,4.9
2024-02-22,P004,Vidoran Smart,Multivitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,136,95,95,0,9.5
2024-02-22,P005,Marina Skin Care,Skin Care,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,86,76,76,0,6.2
2024-02-22,P001,Tempra,Fever & Pain,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,131,100,100,0,7.1
2024-02-22,P002,Bodrex Flu & Batuk,Cough & Cold,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,143,130,130,0,15.1
2024-02-22,P003,Hemaviton C1000,Vitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,92,78,78,0,7.7
2024-02-22,P004,Vidoran Smart,Multivitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,89,70,70,0,5.2
2024-02-22,P005,Marina Skin Care,Skin Care,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,150,105,105,0,8.7
2024-02-22,P001,Tempra,Fever & Pain,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,120,77,77,0,6.8
2024-02-22,P002,Bodrex Flu & Batuk,Cough & Cold,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,120,110,110,0,13.3
2024-02-22,P003,Hemaviton C1000,Vitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,136,124,124,0,10.5
2024-02-22,P004,Vidoran Smart,Multivitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,91,57,57,0,5.9
2024-02-22,P005,Marina Skin Care,Skin Care,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,117,101,101,0,11.9
2024-02-22,P001,Tempra,Fever & Pain,O014,Makassar Health Mart,Sulawesi,Makassar,108,64,64,0,5.0
2024-02-22,P002,Bodrex Flu & Batuk,Cough & Cold,O014,Makassar Health Mart,Sulawesi,Makassar,136,107,107,0,10.6
2024-02-22,P003,Hemaviton C1000,Vitamin,O014,Makassar Health Mart,Sulawesi,Makassar,99,86,86,0,8.5
2024-02-22,P004,Vidoran Smart,Multivitamin,O014,Makassar Health Mart,Sulawesi,Makassar,137,102,102,0,7.6
2024-02-22,P005,Marina Skin Care,Skin Care,O014,Makassar Health Mart,Sulawesi,Makassar,127,88,88,0,10.8
2024-02-23,P001,Tempra,Fever & Pain,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,119,79,79,0,9.0
2024-02-23,P002,Bodrex Flu & Batuk,Cough & Cold,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,124,84,84,0,7.8
2024-02-23,P003,Hemaviton C1000,Vitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,126,97,97,0,11.1
2024-02-23,P004,Vidoran Smart,Multivitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,126,100,100,0,11.4
2024-02-23,P005,Marina Skin Care,Skin Care,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,138,127,127,0,9.2
2024-02-23,P001,Tempra,Fever & Pain,O002,Bandung Health Mart,Jawa Barat,Bandung,76,48,48,0,3.7
2024-02-23,P002,Bodrex Flu & Batuk,Cough & Cold,O002,Bandung Health Mart,Jawa Barat,Bandung,172,127,127,0,14.4
2024-02-23,P003,Hemaviton C1000,Vitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,112,99,99,0,7.0
2024-02-23,P004,Vidoran Smart,Multivitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,107,63,63,0,4.8
2024-02-23,P005,Marina Skin Care,Skin Care,O002,Bandung Health Mart,Jawa Barat,Bandung,186,147,147,0,11.2
2024-02-23,P001,Tempra,Fever & Pain,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,119,90,90,0,7.2
2024-02-23,P002,Bodrex Flu & Batuk,Cough & Cold,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,94,60,60,0,6.5
2024-02-23,P003,Hemaviton C1000,Vitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,89,48,48,0,5.0
2024-02-23,P004,Vidoran Smart,Multivitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,123,104,104,0,10.6
2024-02-23,P005,Marina Skin Care,Skin Care,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,107,88,88,0,7.7
2024-02-23,P001,Tempra,Fever & Pain,O004,Bekasi Health Mart,Jawa Barat,Bekasi,157,141,141,0,10.3
2024-02-23,P002,Bodrex Flu & Batuk,Cough & Cold,O004,Bekasi Health Mart,Jawa Barat,Bekasi,129,99,99,0,7.3
2024-02-23,P003,Hemaviton C1000,Vitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,123,90,90,0,6.5
2024-02-23,P004,Vidoran Smart,Multivitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,98,70,70,0,6.0
2024-02-23,P005,Marina Skin Care,Skin Care,O004,Bekasi Health Mart,Jawa Barat,Bekasi,129,99,99,0,7.3
2024-02-23,P001,Tempra,Fever & Pain,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,87,64,64,0,6.5
2024-02-23,P002,Bodrex Flu & Batuk,Cough & Cold,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,94,68,68,0,6.1
2024-02-23,P003,Hemaviton C1000,Vitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,145,133,133,0,12.4
2024-02-23,P004,Vidoran Smart,Multivitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,90,80,80,0,7.4
2024-02-23,P005,Marina Skin Care,Skin Care,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,136,95,95,0,8.4
2024-02-23,P001,Tempra,Fever & Pain,O006,Surabaya Health Mart,Jawa Timur,Surabaya,127,95,95,0,10.6
2024-02-23,P002,Bodrex Flu & Batuk,Cough & Cold,O006,Surabaya Health Mart,Jawa Timur,Surabaya,138,95,95,0,7.1
2024-02-23,P003,Hemaviton C1000,Vitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,162,132,132,0,13.1
2024-02-23,P004,Vidoran Smart,Multivitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,146,106,106,0,9.3
2024-02-23,P005,Marina Skin Care,Skin Care,O006,Surabaya Health Mart,Jawa Timur,Surabaya,116,95,95,0,11.3
2024-02-23,P001,Tempra,Fever & Pain,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,92,63,63,0,6.7
2024-02-23,P002,Bodrex Flu & Batuk,Cough & Cold,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,89,57,57,0,5.3
2024-02-23,P003,Hemaviton C1000,Vitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,113,103,103,0,8.0
2024-02-23,P004,Vidoran Smart,Multivitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,99,81,81,0,8.2
2024-02-23,P005,Marina Skin Care,Skin Care,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,129,93,93,0,6.7
2024-02-23,P001,Tempra,Fever & Pain,O008,Semarang Health Mart,Jawa Tengah,Semarang,130,110,110,0,9.0
2024-02-23,P002,Bodrex Flu & Batuk,Cough & Cold,O008,Semarang Health Mart,Jawa Tengah,Semarang,143,110,110,0,13.4
2024-02-23,P003,Hemaviton C1000,Vitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,159,116,116,0,9.1
2024-02-23,P004,Vidoran Smart,Multivitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,120,101,101,0,7.9
2024-02-23,P005,Marina Skin Care,Skin Care,O008,Semarang Health Mart,Jawa Tengah,Semarang,138,104,104,0,7.0
2024-02-23,P001,Tempra,Fever & Pain,O009,Medan Prime Pharmacy,Sumatera,Medan,140,100,100,0,7.0
2024-02-23,P002,Bodrex Flu & Batuk,Cough & Cold,O009,Medan Prime Pharmacy,Sumatera,Medan,83,67,67,0,7.5
2024-02-23,P003,Hemaviton C1000,Vitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,137,108,108,0,8.4
2024-02-23,P004,Vidoran Smart,Multivitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,100,70,70,0,5.2
2024-02-23,P005,Marina Skin Care,Skin Care,O009,Medan Prime Pharmacy,Sumatera,Medan,140,96,96,0,7.3
2024-02-23,P001,Tempra,Fever & Pain,O010,Medan Health Mart,Sumatera,Medan,62,52,52,0,5.9
2024-02-23,P002,Bodrex Flu & Batuk,Cough & Cold,O010,Medan Health Mart,Sumatera,Medan,178,134,134,0,11.0
2024-02-23,P003,Hemaviton C1000,Vitamin,O010,Medan Health Mart,Sumatera,Medan,150,114,114,0,12.0
2024-02-23,P004,Vidoran Smart,Multivitamin,O010,Medan Health Mart,Sumatera,Medan,127,91,91,0,11.3
2024-02-23,P005,Marina Skin Care,Skin Care,O010,Medan Health Mart,Sumatera,Medan,93,60,60,0,4.4
2024-02-23,P001,Tempra,Fever & Pain,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,157,122,122,0,8.5
2024-02-23,P002,Bodrex Flu & Batuk,Cough & Cold,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,135,113,113,0,7.7
2024-02-23,P003,Hemaviton C1000,Vitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,121,93,93,0,7.4
2024-02-23,P004,Vidoran Smart,Multivitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,116,102,102,0,7.2
2024-02-23,P005,Marina Skin Care,Skin Care,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,161,127,127,0,9.1
2024-02-23,P001,Tempra,Fever & Pain,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,185,144,144,0,15.3
2024-02-23,P002,Bodrex Flu & Batuk,Cough & Cold,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,115,71,71,0,6.0
2024-02-23,P003,Hemaviton C1000,Vitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,146,114,114,0,7.6
2024-02-23,P004,Vidoran Smart,Multivitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,110,73,73,0,8.5
2024-02-23,P005,Marina Skin Care,Skin Care,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,131,90,90,0,9.5
2024-02-23,P001,Tempra,Fever & Pain,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,139,115,115,0,11.7
2024-02-23,P002,Bodrex Flu & Batuk,Cough & Cold,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,114,86,86,0,6.3
2024-02-23,P003,Hemaviton C1000,Vitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,143,101,101,0,7.8
2024-02-23,P004,Vidoran Smart,Multivitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,95,53,53,0,3.6
2024-02-23,P005,Marina Skin Care,Skin Care,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,95,85,85,0,10.0
2024-02-23,P001,Tempra,Fever & Pain,O014,Makassar Health Mart,Sulawesi,Makassar,68,52,52,0,5.0
2024-02-23,P002,Bodrex Flu & Batuk,Cough & Cold,O014,Makassar Health Mart,Sulawesi,Makassar,73,52,52,0,5.7
2024-02-23,P003,Hemaviton C1000,Vitamin,O014,Makassar Health Mart,Sulawesi,Makassar,103,85,85,0,6.8
2024-02-23,P004,Vidoran Smart,Multivitamin,O014,Makassar Health Mart,Sulawesi,Makassar,176,139,139,0,12.7
2024-02-23,P005,Marina Skin Care,Skin Care,O014,Makassar Health Mart,Sulawesi,Makassar,121,102,102,0,10.6
2024-02-24,P001,Tempra,Fever & Pain,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,83,67,67,0,4.8
2024-02-24,P002,Bodrex Flu & Batuk,Cough & Cold,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,140,129,129,0,10.0
2024-02-24,P003,Hemaviton C1000,Vitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,95,76,76,0,7.7
2024-02-24,P004,Vidoran Smart,Multivitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,93,59,59,0,6.8
2024-02-24,P005,Marina Skin Care,Skin Care,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,111,89,89,0,10.0
2024-02-24,P001,Tempra,Fever & Pain,O002,Bandung Health Mart,Jawa Barat,Bandung,123,99,99,0,7.1
2024-02-24,P002,Bodrex Flu & Batuk,Cough & Cold,O002,Bandung Health Mart,Jawa Barat,Bandung,119,107,107,0,12.4
2024-02-24,P003,Hemaviton C1000,Vitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,111,95,95,0,10.4
2024-02-24,P004,Vidoran Smart,Multivitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,117,91,91,0,7.5
2024-02-24,P005,Marina Skin Care,Skin Care,O002,Bandung Health Mart,Jawa Barat,Bandung,94,81,81,0,5.7
2024-02-24,P001,Tempra,Fever & Pain,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,120,103,103,0,7.9
2024-02-24,P002,Bodrex Flu & Batuk,Cough & Cold,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,180,137,137,0,12.0
2024-02-24,P003,Hemaviton C1000,Vitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,127,94,94,0,7.8
2024-02-24,P004,Vidoran Smart,Multivitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,113,69,69,0,5.2
2024-02-24,P005,Marina Skin Care,Skin Care,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,111,71,71,0,7.7
2024-02-24,P001,Tempra,Fever & Pain,O004,Bekasi Health Mart,Jawa Barat,Bekasi,111,96,96,0,9.5
2024-02-24,P002,Bodrex Flu & Batuk,Cough & Cold,O004,Bekasi Health Mart,Jawa Barat,Bekasi,93,80,80,0,7.0
2024-02-24,P003,Hemaviton C1000,Vitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,112,93,93,0,6.7
2024-02-24,P004,Vidoran Smart,Multivitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,161,122,122,0,10.4
2024-02-24,P005,Marina Skin Care,Skin Care,O004,Bekasi Health Mart,Jawa Barat,Bekasi,93,67,67,0,6.9
2024-02-24,P001,Tempra,Fever & Pain,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,103,72,72,0,5.0
2024-02-24,P002,Bodrex Flu & Batuk,Cough & Cold,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,131,94,94,0,9.4
2024-02-24,P003,Hemaviton C1000,Vitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,94,57,57,0,4.8
2024-02-24,P004,Vidoran Smart,Multivitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,123,83,83,0,8.5
2024-02-24,P005,Marina Skin Care,Skin Care,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,77,66,66,0,5.8
2024-02-24,P001,Tempra,Fever & Pain,O006,Surabaya Health Mart,Jawa Timur,Surabaya,79,69,69,0,7.8
2024-02-24,P002,Bodrex Flu & Batuk,Cough & Cold,O006,Surabaya Health Mart,Jawa Timur,Surabaya,83,55,55,0,4.0
2024-02-24,P003,Hemaviton C1000,Vitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,163,130,130,0,9.0
2024-02-24,P004,Vidoran Smart,Multivitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,128,87,87,0,7.3
2024-02-24,P005,Marina Skin Care,Skin Care,O006,Surabaya Health Mart,Jawa Timur,Surabaya,131,104,104,0,11.6
2024-02-24,P001,Tempra,Fever & Pain,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,137,100,100,0,6.9
2024-02-24,P002,Bodrex Flu & Batuk,Cough & Cold,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,148,113,113,0,9.4
2024-02-24,P003,Hemaviton C1000,Vitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,145,113,113,0,7.7
2024-02-24,P004,Vidoran Smart,Multivitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,151,126,126,0,8.6
2024-02-24,P005,Marina Skin Care,Skin Care,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,148,119,119,0,14.3
2024-02-24,P001,Tempra,Fever & Pain,O008,Semarang Health Mart,Jawa Tengah,Semarang,122,79,79,0,7.8
2024-02-24,P002,Bodrex Flu & Batuk,Cough & Cold,O008,Semarang Health Mart,Jawa Tengah,Semarang,111,93,93,0,6.2
2024-02-24,P003,Hemaviton C1000,Vitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,127,84,84,0,9.8
2024-02-24,P004,Vidoran Smart,Multivitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,160,118,118,0,10.1
2024-02-24,P005,Marina Skin Care,Skin Care,O008,Semarang Health Mart,Jawa Tengah,Semarang,112,89,89,0,9.1
2024-02-24,P001,Tempra,Fever & Pain,O009,Medan Prime Pharmacy,Sumatera,Medan,146,128,128,0,10.3
2024-02-24,P002,Bodrex Flu & Batuk,Cough & Cold,O009,Medan Prime Pharmacy,Sumatera,Medan,63,35,35,0,4.0
2024-02-24,P003,Hemaviton C1000,Vitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,115,82,82,0,5.6
2024-02-24,P004,Vidoran Smart,Multivitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,137,108,108,0,8.0
2024-02-24,P005,Marina Skin Care,Skin Care,O009,Medan Prime Pharmacy,Sumatera,Medan,146,117,117,0,13.9
2024-02-24,P001,Tempra,Fever & Pain,O010,Medan Health Mart,Sumatera,Medan,109,70,70,0,4.8
2024-02-24,P002,Bodrex Flu & Batuk,Cough & Cold,O010,Medan Health Mart,Sumatera,Medan,119,79,79,0,7.2
2024-02-24,P003,Hemaviton C1000,Vitamin,O010,Medan Health Mart,Sumatera,Medan,96,78,78,0,7.7
2024-02-24,P004,Vidoran Smart,Multivitamin,O010,Medan Health Mart,Sumatera,Medan,119,89,89,0,7.8
2024-02-24,P005,Marina Skin Care,Skin Care,O010,Medan Health Mart,Sumatera,Medan,89,69,69,0,6.7
2024-02-24,P001,Tempra,Fever & Pain,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,69,44,44,0,5.5
2024-02-24,P002,Bodrex Flu & Batuk,Cough & Cold,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,110,97,97,0,8.1
2024-02-24,P003,Hemaviton C1000,Vitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,129,101,101,0,9.8
2024-02-24,P004,Vidoran Smart,Multivitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,157,115,115,0,8.1
2024-02-24,P005,Marina Skin Care,Skin Care,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,105,92,92,0,10.4
2024-02-24,P001,Tempra,Fever & Pain,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,154,122,122,0,12.1
2024-02-24,P002,Bodrex Flu & Batuk,Cough & Cold,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,152,130,130,0,12.8
2024-02-24,P003,Hemaviton C1000,Vitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,76,55,55,0,4.0
2024-02-24,P004,Vidoran Smart,Multivitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,124,79,79,0,9.7
2024-02-24,P005,Marina Skin Care,Skin Care,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,132,96,96,0,6.8
2024-02-24,P001,Tempra,Fever & Pain,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,64,52,52,0,5.9
2024-02-24,P002,Bodrex Flu & Batuk,Cough & Cold,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,127,97,97,0,7.1
2024-02-24,P003,Hemaviton C1000,Vitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,133,109,109,0,13.2
